Article,Image Count,Emissions
/article/Models_of_consciousness,10,0.1772311206973157
/article/Neuronal,22,0.2405168549216352
/article/Flash_suppression,16,0.1954765706693753
/article/Information_integration_theory,14,0.3149715928148479
/article/Enteric_nervous_system,10,0.1537542359822429
/article/Global_workspace,8,0.0771972069798968
/article/What_And_Where_Pathways,18,0.3462036182206124
/article/Magnetic_Resonance_Imaging,16,0.1991693629433401
/article/Magnetic_resonance_imaging,16,0.199035436602775
/article/Neurovascular_Coupling,12,0.181507449169457
/article/Deep_brain_stimulation,8,0.0783751042496413
/article/Language_(linguistics),8,0.06141582629
/article/MRI,16,0.1990611142094247
/article/Vestibular_System,26,0.2249728402138688
/article/Axons,22,0.2397837844259105
/article/Cerebellar,30,0.2662443063371815
/article/Cerebellar_cortex,30,0.2670007887683808
/article/Identified_neuron,8,0.0769917861266993
/article/Recurrent_neural_network,58,0.3961931352839805
/article/Visual_search,14,0.2438154204111546
/article/Inhibition_of_Return,11,0.1737384627104737
/article/Recurrent_neural_networks,58,0.3952292180696502
/article/Trajectory,10,0.1910001079101115
/article/Boltzmann_Machine,8,0.1818878301856108
/article/Dimensionality_reduction,8,0.0782749112354591
/article/Attractor_network,20,0.2158822122361511
/article/Boltzmann_machine,8,0.181755917774979
/article/Attractor_Network,20,0.216001285843458
/article/Recurrent_Neural_Networks,58,0.3953377185448073
/article/Symmetry_Breaking,7,0.0771425791304558
/article/Symmetry_breaking,8,0.0781628863829188
/article/Spontaneous_symmetry_breaking_in_classical_systems,8,0.1971010569018312
/article/Linux,8,0.076959059765283
/article/Mackey-Glass_equation,36,0.206794856894575
/article/Morris-Lecar,8,0.1820874609902501
/article/Morris-Lecar_Model,8,0.1821936957942322
/article/Stiff_systems,12,0.1901832075809128
/article/Sundials_equation_solvers,10,0.1825066101576201
/article/Boundary_value_problems,10,0.1840933352038264
/article/Slow_Wave_Sleep,7,0.07834011221705
/article/Stochastic_resonance,12,0.1891576137623749
/article/Neuronal_Cable_Theory,10,0.1772379177108407
/article/Models_of_thalamocortical_system,11,0.196917034054175
/article/Neuronal_Noise,10,0.1874175782999955
/article/FitzHugh-Nagumo_Model,22,0.260042157366313
/article/Mathematical_biology,8,0.1271381379836239
/article/Epidemic,9,0.1997274732761085
/article/Phase_models,11,0.2010642192693427
/article/Shilnikov_saddle-node_bifurcation,22,0.1941300067677162
/article/Saddle-focus,24,0.229749882015679
/article/Phase_resetting_curve,14,0.1895553649242036
/article/Saddle-node_homoclinic_bifurcation,22,0.1933727691127919
/article/Saddle-node_bifurcation_for_maps,10,0.1835901044617407
/article/Center_Manifold,10,0.1831545921136625
/article/Synergetics,8,0.1259257521637715
/article/Linear_and_Nonlinear_Waves,36,0.3957281692106277
/article/Rescorla-Wagner_Learning_Rule,8,0.1682213016581721
/article/Psychology_of_happiness,10,0.1607473559344187
/article/Psychology_of_Happiness,10,0.1601054157681763
/article/Emotions,8,0.1270208265650086
/article/Attention_and_consciousness,28,0.2738335495496169
